,x [nm],y [nm]
285,-6981.539075309656,2371.8298333231464
286,-7337.9044682088415,1214.4533590362091
287,-6447.532630695076,3037.456038874865
288,-8949.068495623571,1900.5900919798246
289,-7618.316646348357,2938.858748191871
290,-5095.459638212724,3445.153952952654
291,-6402.632393428718,3134.9408034259022
292,-6680.592262355058,3468.9570712741966
293,-8809.64044501749,2652.4517017088097
294,-5590.040687941894,1721.0746183139079
295,-8098.298861111628,1434.1434074485733
296,-5967.241566172307,1106.7566498954004
297,-7134.597737978658,1104.5705444796279
298,-4748.026012388886,1858.6855013623467
299,-6711.748178962706,2283.666931456376
300,-7635.780872733841,2537.8984830055774
301,-5308.558792781466,2130.95591945327
302,-6839.1002190950085,3385.190417905747
303,-6835.297011249831,3532.929580457974
304,-6948.610373918213,3586.7402187654893
305,-8395.135401887455,1078.395818384947
306,-7380.0134475988425,2383.4560848594733
307,-7564.898343048855,3273.4162057660933
308,-6140.616365592561,3260.3282526054995
309,-4858.077057744438,3600.568323269717
310,-6187.998964006471,2712.940780029706
311,-7688.899079926938,3217.447131808257
312,-7665.220408300162,1061.7529480941362
313,-5073.918825458638,3415.9604543233836
314,-7393.931959369739,2192.385945934583
315,-7964.969847778116,4813.35055950632
316,-5611.268826321573,2080.5185140134236
317,-6833.847316119416,770.8647390427799
318,-7217.529483379669,4846.936907559321
319,-5251.063742936616,3679.0217665056202
320,-7170.047104980845,3701.4628845211196
321,-6708.692814094499,3418.1891181968567
322,-6822.548394894671,2250.287066800106
323,-7804.763848514197,830.1368913654708
324,-6840.640245768517,5160.297729430292
325,-5850.445869576876,1246.9041395457004
326,-4969.694772176732,3289.7639050240937
327,-8044.997097409272,1110.7163392565935
328,-6227.593956426573,1222.349856479598
329,-5049.639116799756,2391.0890100680567
330,-7027.683019999294,3373.555325266111
331,-6671.168709103131,3701.9256029002313
332,-6556.536063982576,3220.1732919953547
333,-7157.523168539729,2438.1532128295694
334,-7633.174886620089,2678.884066529928
335,-5564.4720533828295,1398.462908572632
336,-7981.258253881,4825.560270045964
337,-6695.733825575251,3568.2692038143396
338,-8975.96729623594,3372.0558277532978
339,-8941.033172376305,1898.5977295704943
340,-7380.473768142577,2590.6341593376783
341,-5080.5575556091135,3412.338980219681
342,-7692.708936636372,4768.272859378173
343,-7404.709408178734,2815.5726003409254
344,-6518.276750634591,3397.187338183746
345,-7979.6511259876315,3069.869764839352
346,-6424.03885822554,1225.2758938634192
347,-6292.711375039838,1307.4110187171648
348,-8698.221788006435,1420.6318556981848
349,-6628.815533013944,3675.278838843612
350,-5619.225179823914,4424.6717558955415
351,-8575.365436115919,2758.17854420696
352,-5902.701241238231,4667.215544870157
353,-4754.322927408834,2814.5562598515126
354,-8095.533241436006,1030.378042019234
355,-5866.063190824842,1167.5883257106316
356,-6863.185107655609,3658.452413432469
357,-6393.275334820552,4719.106507518153
358,-7138.944076824372,2346.8765978155543
359,-7474.401131370788,2249.9363509632635
360,-6732.396419009459,3067.6911881009164
361,-6926.773937229518,5373.005139641627
362,-8722.549784206098,3650.969148269262
363,-7409.803303918456,5147.672682315306
364,-8152.837476158139,4587.3596761734
365,-6383.235293098591,3227.4889772633055
366,-7160.4997473715885,3461.3270802070674
367,-7188.719176191581,5029.996591522383
368,-7325.646250535878,3134.1884259512735
369,-6440.79702883454,3110.628585296665
370,-7803.197906703678,3228.488325676676
371,-5848.855685441506,4259.361525687603
372,-7014.14194448919,3362.254018880014
373,-6356.050917449522,4643.881189876362
374,-7226.800450696193,3278.0648199043653
375,-6774.328917272091,3356.8002648589854
376,-6651.161859015181,3147.352043698464
377,-4814.5486224434,3403.152770548542
378,-7501.869854270675,3224.27620349234
379,-8438.2755983274,4388.311904309182
380,-6634.530157978796,4652.985342447007
381,-6489.487524745156,4632.520403108516
382,-7425.261795272112,2488.5411757560078
383,-8506.047475915282,1351.082766746346
384,-7556.312731349717,3160.094747971979
385,-7356.871372040954,945.5235599131835
386,-8202.316460349786,1276.6748304924092
387,-8429.2152279779,1859.2104848461106
388,-6072.155466870318,4724.41629128919
389,-7843.332375852791,2417.9601414364797
390,-5595.7928640865375,2022.4011982995607
391,-7204.299789508847,3334.2580204571486
392,-6264.281230206291,4544.911224045876
393,-6887.703194117041,3483.860692645926
394,-5438.254030677676,1951.8382046190782
395,-6177.317795956642,4863.906992218735
396,-5858.513494029929,4548.1298551582895
397,-8640.945884150438,3338.802748739958
398,-6425.597659449298,3316.605740302198
399,-4985.580101330389,3067.136816761584
400,-5244.265029403216,1741.4011467831472
401,-7014.758692971351,3391.391022195617
402,-6796.80618553525,2529.3409356936195
403,-5032.196590652538,2238.4435282474506
404,-7374.549131131992,2966.9908612965514
405,-5035.987728819685,2757.8998874428084
406,-7085.064666799419,3745.3556288614404
407,-8087.825071011224,1332.7221956247693
408,-7595.41244212374,2720.188441513601
409,-7852.776903880093,3091.5099684233965
410,-6190.735631942064,2801.3838553046753
411,-6588.116465478217,3242.8104892843016
412,-8319.270427384312,1086.4912664124774
413,-8675.354000074696,2021.0532437173727
414,-7436.947060776906,2934.1019792942297
415,-6038.328726975172,1820.028332789423
416,-4753.300370252379,2768.971636074833
417,-8795.289464712056,3114.617607591856
418,-5447.877841096033,4326.90728343262
419,-5047.941630803827,2076.6368958443672
420,-6212.503164665266,2913.492122036076
421,-6609.125103476424,2173.813119118032
422,-7144.375106798091,968.0256020892348
423,-7291.384750999217,3400.096298085642
424,-7239.168741017628,3674.8710829557604
425,-5360.15091037048,3406.675051723804
426,-7559.224235018303,1324.5332944509667
427,-8071.677594877153,1858.035835681032
428,-7732.869094063388,2795.5525820723246
429,-8742.82620271494,1819.6238656612584
430,-7806.82764546489,1197.940035956313
431,-7159.186911686655,3393.9880481461955
432,-8480.422557485042,1211.1292448813865
433,-7298.228425403841,4410.778174374284
434,-8891.269829008079,3772.983557739388
435,-9105.158010483072,2706.450691299845
436,-6566.782960566444,3413.607690671182
437,-9029.353650517865,2496.913621529472
438,-6660.4289949443155,2834.8794187336794
439,-8556.87904599869,1703.9953366390105
440,-8369.302597957507,1615.1028421381577
441,-7306.857623271355,2759.751597378268
442,-7065.018843110115,3713.9760253662025
443,-5112.860928465269,2227.782552263151
444,-7668.972694976436,3494.2327056974405
445,-5064.216961621956,3584.7693098812647
446,-7353.290510568719,2439.8718088170026
447,-7325.109294113625,3593.55987813254
448,-8612.530079146272,4457.99875830724
449,-8771.372257680425,3974.48566987561
450,-7389.696222969457,3497.7776520769676
451,-7490.562325934706,2606.7909632228566
452,-8111.712365428357,2102.9229180122447
453,-6217.11860558469,1289.76379312148
454,-7470.955037397993,3713.897751003342
455,-7099.116176414535,2699.036053588013
456,-8793.034548932252,4435.048632483182
457,-6739.152020403879,1121.4536534977954
458,-7641.938609328931,2509.7112392207678
459,-5585.553766156431,1300.7351348903799
460,-7273.85926311216,2266.8509082280375
461,-6472.583616027605,2683.3882194121743
462,-9001.323673816592,2084.6417511291093
463,-5081.561067581977,1640.7350092236425
464,-8168.751407012827,1037.7582695758954
465,-7867.324125464385,2586.0958175139604
466,-5136.670222995501,2019.8130031317248
467,-8847.135307299655,4111.662544174226
468,-5096.927822796544,2443.6327308983487
469,-6903.021789841439,2371.325477565221
470,-6069.9768476685795,2557.436145749617
471,-7430.7348365650005,3306.0300424590855
472,-8643.184837542638,3954.903164756439
473,-6233.090902152123,2694.248096590174
474,-6195.384770971255,3308.174116691335
475,-5923.136758564859,4966.63083529498
476,-7020.989646991976,3620.8313223729283
477,-7230.854114135164,5049.46909942441
478,-5450.738469226338,3196.4722863981247
479,-6439.862248175043,4612.777251966866
480,-6510.5373012198625,2692.0279633964788
481,-7050.519233034978,3527.8839595203026
482,-6682.199337736189,2595.1249195817427
483,-9094.787995544577,2269.6296890416943
484,-8649.420413520365,2842.7832163882636
485,-4930.427179352573,2367.710130236726
486,-6416.563209252614,3314.1255932641575
487,-7541.981634274227,2344.2907191386776
488,-7368.145606539393,3187.3382414778944
489,-5360.6733535824305,3526.3750961965
490,-7191.667332477495,2181.112232768807
491,-7774.177409905112,3155.235772840615
492,-7461.493506656413,2761.556640397088
493,-6929.126775293037,4854.020930386478
494,-6888.763331958601,2429.252778873465
495,-7129.8104022554335,3206.109528410746
496,-6391.117460094534,3309.050604531053
497,-6827.769134756932,4849.314612366328
498,-6794.166061734436,3508.24106747931
499,-5990.475435480262,4296.995089716023
500,-5316.955505265757,1405.5636694112823
501,-4854.5551517812255,2837.059658897602
502,-5582.681111627865,1260.424789172268
503,-8613.107870087884,1846.4575446849115
504,-6706.915772438629,3355.5797278397763
505,-8625.599975432933,1452.982943024073
506,-5621.315772120442,2641.477552868313
507,-7735.378185007957,3109.0626988020344
508,-7424.735510995303,2974.930915687641
509,-8750.506045206223,3352.8781468265197
510,-6952.312442638508,3696.175335203285
511,-7100.037994001457,2813.583778942413
512,-7400.337318242647,3024.0402652685875
513,-5158.002378374424,2097.0374241357936
514,-6220.013951761846,3327.166942425082
515,-7411.328342818408,3132.500977788915
516,-6216.956996283907,4702.51019543153
517,-7726.937305942532,1506.8767902871095
518,-5112.314126392902,2715.722916152996
519,-7776.635350709558,4648.530406937098
520,-6593.812364789551,2334.6408162930716
521,-6475.069031916227,3012.7560856815903
522,-8939.777005645577,1855.6349145753036
523,-7176.077326462159,3482.2213410413738
524,-5155.861308334762,2096.8560009146054
525,-6838.9520323875295,5099.365891910545
526,-6345.530826570912,3164.75099705476
527,-8932.839458056094,2376.5819567789495
528,-6486.515138604198,2471.254510180593
529,-4898.740197357601,2370.592150356694
530,-7685.097010961974,3787.635862718143
531,-6790.2125501284545,2328.1036412228777
532,-8796.819645842676,3723.8881027783455
533,-6623.001036029611,2479.740145390107
534,-8770.15888175729,1860.7148791887766
535,-7459.406208376796,2562.3120506779273
536,-7142.790672083713,2602.617773458187
537,-5099.485267944693,2856.2342966063975
538,-5320.550675290933,2001.7939542178058
539,-8247.510713687858,4669.257381518473
540,-4743.118925030685,2981.8042746780975
541,-4987.8360959799975,3313.638363871621
542,-7321.580732690767,3314.1513757280068
543,-5562.04283658893,4583.336555177309
544,-7313.008633752835,2812.146672023992
545,-7564.724837037746,3319.9501895227572
546,-5278.933230041983,2625.7248861811645
547,-6807.885303939297,2825.6009254835703
548,-7051.87430891625,3648.316911897996
549,-4962.23736571719,3733.4810372260595
550,-6192.319130575118,1292.5017479379546
551,-8462.60218195648,4337.331250404582
552,-8913.73620968204,1729.793001052606
553,-4968.418949062741,2775.40332513584
554,-7516.661285044657,3047.472039737681
555,-6977.662373758274,2621.8021303230644
556,-6159.834814521,4909.4672707014715
557,-6983.995726976196,5302.985960937181
558,-7094.042944771442,2395.901136440933
559,-7611.2702059094645,3384.3807186285153
560,-8043.0344540792385,4776.500829568781
561,-6820.904923539815,3358.765828812697
562,-6200.600955756436,1529.3379504921554
563,-5098.857438236036,3902.5007073046945
564,-8986.389786281183,2096.3593181235087
565,-7064.082824187777,3922.2390991190105
566,-7087.499591560342,759.2878741413731
567,-6439.488773510037,3089.4955756546897
568,-8459.332208157519,4250.1573131072555
569,-4955.694035945387,3714.477992946211
570,-6184.94589434408,4831.365849099842
571,-6542.503710308874,4465.73838777918
572,-7832.088332198265,4423.67336800455
573,-8781.179672977867,3063.614428526282
574,-7416.697000892058,4904.319152604791
575,-7751.952267644964,3336.630407946591
576,-5817.12978588682,1851.7170086356566
577,-6456.720938758553,818.2289842122934
578,-7455.3556299781785,2621.353502788437
579,-6757.604424110828,2761.542474665698
580,-8863.846600882678,2013.6074287041206
581,-4931.742159788469,3043.2456122506505
582,-6822.196773617604,5195.166797533941
583,-8420.464512638446,1288.839231675208
584,-6442.97628483299,2968.903283450097
585,-8928.451472605568,3144.535777672968
586,-7513.543700657033,1065.5405721503357
587,-7825.211471528863,920.8813851780118
588,-6470.015289012421,4832.168167713096
589,-6778.229183942733,3602.4484619793234
590,-8470.307691211883,1634.4534548074407
591,-8708.652942361612,2681.4149368566937
592,-6963.316231592729,2357.5964807426326
593,-8863.768952353705,2148.4798187656074
594,-6536.718993866816,3388.833449480926
595,-6016.206994071109,1056.981686873081
596,-6411.708264994242,3004.976875015558
597,-6957.304721163286,3545.0807764658007
598,-8799.601458491288,2124.0121800527318
599,-6761.400173289259,2466.292140376906
600,-7701.802894094409,3410.724758348288
601,-7307.053061921652,3541.0949403802742
602,-8909.741951658552,2279.1858944719643
603,-9198.222735375277,4144.241431060847
604,-9015.631236422116,4054.81586446783
605,-8743.780788205571,1822.5741236095462
606,-7528.194886997505,3263.820919727491
607,-6760.450999884942,2500.0396239284514
608,-6711.8997379933135,2631.6081528630566
609,-7687.5051724549185,3080.2746619206996
610,-6691.235790183397,2698.2072304847607
611,-4831.854720488706,3979.7620117224997
612,-6054.994174477665,3013.5611300047763
613,-4932.73838103702,3284.9829739611423
614,-7734.6508870396665,5109.464217671908
615,-7044.241584126869,2251.473530850707
616,-5745.437352844541,1479.2773884983421
617,-7636.227629834005,2585.013295763186
618,-7332.567239593609,2963.563256683991
619,-6750.870389095724,2940.6913650328443
620,-7101.405589665971,1432.7801264179077
621,-6781.898294248493,2506.660408015225
622,-6715.089933833232,2476.9743764308314
623,-6827.772326349756,3689.4068332484794
624,-8517.929337683721,2008.4892745833426
625,-6306.64476251826,3203.3345060278425
626,-7463.690074425299,2508.1573719477465
627,-6975.429937986309,3493.6102333814983
628,-7702.027362393386,3225.5196557347394
629,-6477.306255894446,5033.992957239557
630,-6854.333983040374,959.0731689849008
631,-5959.322516487944,4267.793188094895
632,-7274.133659801031,5012.174247823019
633,-6475.441883792301,3530.456407227115
634,-7086.749445499599,3475.9309086220387
635,-6218.543490504251,3133.672688363051
636,-4880.845271274835,2501.6919087645833
637,-6240.352839999056,1337.8950044911855
638,-7577.036114916752,3042.561558150295
639,-8494.65851223413,4632.357604103664
640,-6831.488298641286,2427.349485045261
641,-5426.0864800300205,1974.273403864045
642,-6706.244434812193,3594.615641049698
643,-7233.200535981757,1197.6212088248283
644,-7038.414021057578,3948.568874057126
645,-7219.020988566895,5060.7919399610955
646,-7306.320943908444,3878.568102978841
647,-8890.683447595617,2432.0529836217306
648,-6838.5227385687085,2562.4525455092726
649,-7077.494984531884,3586.777759158054
650,-7138.245404879542,2406.3400859317435
651,-7284.052360004377,2523.517659599749
652,-6595.671661962752,3715.211891054155
653,-7588.854803789717,5005.027097382421
654,-8566.660048732585,1575.3584806423264
655,-8730.148667437903,4189.779382515449
656,-8515.379209252162,3927.0503048783544
657,-6194.077923844764,2601.2252980505045
658,-7239.796008723879,3312.630225432432
659,-7291.761046036046,2950.462985536405
660,-7162.486117080708,3341.392790286737
661,-7317.442454914715,3743.250240244944
662,-6923.768104933014,3471.4531132889306
663,-7060.335419962944,2277.5600026206585
664,-7503.143240308219,4850.795347833776
665,-7410.5258390428935,3301.913701282639
666,-7185.863979479456,2786.5583427091915
667,-8919.746270881962,3869.824418570416
668,-6618.076860097389,3800.69849883448
669,-5524.611122025599,4364.207210008715
670,-6051.14228025955,4961.272215072943
671,-9063.262698299128,3054.839539788205
672,-6776.698839318411,2884.304564585209
673,-7800.2574957852485,4867.824293058928
674,-6981.492998527232,3619.8864007671086
675,-7536.132945406967,3191.1527974706573
676,-6549.81948716647,2491.631037931123
677,-5476.0304968555765,1514.6336555503465
678,-7377.235658902125,2127.021929992707
679,-6678.4264703238405,3683.871279074693
680,-6857.218935934121,3665.870732373209
681,-6679.850026965959,2846.7300215834757
682,-7366.527971728162,3595.584051728875
683,-6394.766530641983,3058.3157536201693
684,-6236.860903836158,3363.5335795982915
685,-7419.565702440181,2368.5730133919565
686,-5056.344380338842,3467.201395870377
687,-5064.918115476077,2486.309890817808
688,-6434.2944457597805,3342.257603992373
689,-6871.671776271319,2489.9609664586155
690,-8420.5432291776,1544.1848290483347
691,-7994.494474980407,4860.597374403928
692,-6423.212513312395,4867.738389807908
693,-6430.735037622194,2803.7598073416443
694,-7820.718461515133,2960.0028833788106
695,-7194.244169436028,3439.855579446753
696,-7273.64700349608,2177.6198477878343
697,-6337.5739724053965,4997.240476554779
698,-5830.811133328037,1261.1996911119231
699,-6607.0535937902,3462.364552699303
700,-7298.747074223447,1240.2554358093807
701,-7132.615004674911,2259.8189242608355
702,-6061.709575876874,5163.889274599287
703,-6764.22592136042,3255.1244803824025
704,-7067.373101914885,3328.825619271619
705,-5573.153350808514,1831.2921179468922
706,-8126.715799911013,4393.434838763905
707,-7146.1680953739615,3735.843537060164
708,-6250.996255683787,3250.8258723706617
709,-6324.874205177946,3226.0609362347705
710,-7471.291889318444,3137.9810754107352
711,-8748.600988100217,3774.745529094401
712,-8039.536582845822,1454.8957876080492
713,-5123.08539041218,3119.397286322184
714,-6408.375384632527,3362.0195048241517
